Nivel 1,Nivel 2
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas.html,"['https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/3480-preinscripciones-abiertas-diplomatura.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/2989-dtymei-fiunju-inicia-22-de-mayo.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/2961-dtymei-fiunju.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/2542-diplomatura-universitaria-innovacion-y-tic.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/2261-dio-inicio-la-3cohorte-de-la-diplomatura-en-innovacion.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/2110-diplomatura-tic.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/1907-comenzo-el-dictado-de-la-diplomatura-“entornos-virtuales-de-enseñanza-y-tecnologias-emergentes-en-educación-superior”.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/1829-diplomatura-universitaria-“entornos-virtuales-de-enseñanza-y-tecnologias-emergentes-en-educacion-superior”.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/1784-finalizo-la-primera-cohorte-de-la-diplomatura-innovacion-y-tic-en-las-practicas-pedagogicas.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas/1721-segunda-cohorte-diplo-tic.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas.html?start=10', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas.html?start=20', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/diplomaturas.html?start=30']"
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html,"['https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/3300-taller-comunicacion-medios.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/3258-conferencia-ley-etiquetado.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/3180-inscripcion-programacion-didactica-i.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/3078-sandvik-charla.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/3068-inscripcion-programacion-didactica.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/3020-curso-meli-inscripciones.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/2916-concurso-fi-innova-ultima-jornada.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/2900-innova-3er-jornada.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/2863-innova-2da-jornada.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas/2834-agenda-innova.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=10', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=20', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=30', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=40', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=50', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=60', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=70', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/cursos-charlas.html?start=80']"
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas.html,"['https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3243-estudiantes-de-la-facultad-de-ingeniería-comentan-su-experiencia-en-la-edición-2021-del-rally-latinoamericano-de-innovación.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3243-estudiantes-de-la-facultad-de-ingeniería-comentan-su-experiencia-en-la-edición-2021-del-rally-latinoamericano-de-innovación.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3238-rally-latinoamericano-de-innovacion-2021-resultados-de-la-sede-jujuy-y-de-argentina.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3238-rally-latinoamericano-de-innovacion-2021-resultados-de-la-sede-jujuy-y-de-argentina.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2725-estadistica-aplicada.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2725-estadistica-aplicada.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3223-rally-latinoamericano-de-innovacion-2021-estudiantes-de-doce-paises-competiran-por-equipos-durante-28-horas-consecutivas.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3223-rally-latinoamericano-de-innovacion-2021-estudiantes-de-doce-paises-competiran-por-equipos-durante-28-horas-consecutivas.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2643-concurso-innova-fi.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2643-concurso-innova-fi.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/innova', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3194-inscripciones-abiertas-para-el-pre-rally-de-innovacion-2021.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/3194-inscripciones-abiertas-para-el-pre-rally-de-innovacion-2021.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2642-concurso-de-innovacion-fiunju.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2598-rally-latinoamericano-de-innovacion-experiencias.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2592-rally-latinoamericano-de-innovacion-2020-resultados-locales-y-nacionales.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas/2587-rally-latinoamericano-2020-argentina-mexico.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas.html?start=6', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas.html?start=12', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/jornadas.html?start=18']"
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/fi-innova.html,['https://docs.google.com/forms/d/e/1FAIpQLSfEeIKs2KpnGRs_lP315w_0qLIRQZrX9xCENJNOSAFzbo4q4Q/viewform']
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/convocatorias-para-emprendedores.html,"['https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/convocatorias-para-emprendedores/1768-innovar-concurso-nacional-2019.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/convocatorias-para-emprendedores/1768-innovar-concurso-nacional-2019.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/convocatorias-para-emprendedores/1759-emprende-conciencia-2019.html', 'https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/convocatorias-para-emprendedores/1759-emprende-conciencia-2019.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/images/2019-Noticias/Flyer-Emprende-ConCiencia.jpg']"
https://www.fi.unju.edu.ar/coursera.html,['https://www.coursera.org/programs/facultad-de-ingeniera-on-coursera-pjdzk']
https://www.fi.unju.edu.ar/secretarias/sec-administrativa.html,['https://www.fi.unju.edu.ar/secretarias/sec-administrativa.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/secretarias/sec-administrativa/resoluciones-sec-adm.html,"['https://www.fi.unju.edu.ar/secretarias/sec-administrativa/resoluciones-sec-adm.html?tmpl=component&print=1', 'https://drive.google.com/file/d/1kS26oMFlC1B9X8Zvbd8lRB5lUHTjI68i/view?usp=sharing', 'https://www.fi.unju.edu.ar/images/unjufi/secadm/Res_CS_0314_07.pdf', 'https://www.fi.unju.edu.ar/images/unjufi/secadm/Res_R_0607_10.pdf']"
https://www.fi.unju.edu.ar/secretarias/sec-administrativa/protocolos-de-bioseguridad.html,[]
https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-del-area-de-minas.html,[]
https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi.html,"['https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/1327-gacetilla-informativa-confedi-junio-18.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/1251-gacetilla-informativa-confedi-abril-18.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/1143-gacetilla-informativa-confedi-noviembre-2017.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/1094-gacetilla-informativa-confedi-octubre-2017.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/1027-gacetilla-informativa-confedi-agosto.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/966-gacetilla-informativa-confedi-junio.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/929-gacetilla-informativa-confedi-mayo.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/860-gacetilla-informativa-confedi-2.html', 'https://www.fi.unju.edu.ar/publicaciones/gacetillas/gacetillas-confedi/834-gacetilla-informativa-confedi.html']"
https://www.fi.unju.edu.ar/publicaciones/revista.html,"['https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-06.html?tmpl=component&print=1', 'https://drive.google.com/file/d/1nRv5CyRjXJzhwTmfWMFhJA_UaSznM8Xi/view?usp=sharing', 'https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-07.html?tmpl=component&print=1', 'https://drive.google.com/file/d/14GLyNZ02zBpQ7IlJT30MuxD70Ta1BVB3/view?usp=sharing', 'https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-05.html?tmpl=component&print=1', 'https://drive.google.com/open?id=17WLUmFjtabelXXYxewWWAh3b2ez3eWQM', 'https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-04.html?tmpl=component&print=1', 'https://drive.google.com/open?id=1yeHYGZNM4rSN8E0OF71cmwxrUPs5wLyH', 'https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-03.html?tmpl=component&print=1', 'https://drive.google.com/open?id=1uYc-97tPvh34tX0YbMtlV-1TG0JfX6hB', 'https://www.fi.unju.edu.ar/publicaciones/revista.html?start=5']"
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-01.html,"['https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-01.html?tmpl=component&print=1', 'https://drive.google.com/open?id=1db24JU96iHAu68sCrHvsr8DNhHdpHeAu']"
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-02.html,"['https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-02.html?tmpl=component&print=1', 'https://drive.google.com/open?id=12tWc4b9oUahKwQoR1INZ27TxU61csibu']"
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-03.html,[]
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-04.html,[]
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-05.html,[]
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-06.html,[]
https://www.fi.unju.edu.ar/publicaciones/revista/ingenieria-en-accion-07.html,[]
https://fi.unju.edu.ar/secretarias/sec-administrativa/protocolos-de-bioseguridad.html,[]
https://www.fi.unju.edu.ar/servicios/infraestructura-edilicia.html,['https://www.fi.unju.edu.ar/servicios/infraestructura-edilicia.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/servicios/comedor-universitario.html,[]
https://www.fi.unju.edu.ar/servicios/como-llegar-fi-unju.html,['https://www.fi.unju.edu.ar/servicios/como-llegar-fi-unju.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/servicios/logos.html,"['https://www.fi.unju.edu.ar/servicios/logos.html?tmpl=component&print=1', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-gran-formato-vertical-3000x2746.jpg', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/fi-2022_3317x3733.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-gran-formato-vertical-3000x2746.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-gran-formato-horizontal-3000x683.jpg', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/fi-2022_4971x848.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-gran-formato-horizontal-3000x683.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-folleteria-vertical-1071x696.jpg', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-folleteria-vertical-1071x696.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-folleteria-horizontal-1071x203.jpg', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-folleteria-horizontal-1071x203.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-institucional-285x159.jpg', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/fi-2022_285x321.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-institucional-285x159.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-institucional-horizontal-786x202.jpg', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/logo-fi-unju-institucional-horizontal-786x202.png', 'https://www.fi.unju.edu.ar/images/LOGOS-FI-UNJU/fi-2022_700x119.png']"
https://www.fi.unju.edu.ar/servicios/telefonos.html,['https://www.fi.unju.edu.ar/servicios/telefonos.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/servicios/notas.html,"['https://www.fi.unju.edu.ar/servicios/notas.html?tmpl=component&print=1', 'https://drive.google.com/file/d/1UxAu5iT_lx0cHqekZSBG0T7whBqWW1Th/view?usp=sharing', 'https://drive.google.com/file/d/1QE2D7wn5gsJe_n-aHCiWUb21bNuUL0E8/view?usp=sharing', 'https://drive.google.com/file/d/1fPmlRRTi7EknNWf3EvdRx2iLNQ11GP6W/view?usp=sharing', 'https://drive.google.com/open?id=1pVN6NB8tZ8Jl0ynR3Kceoxciu4h_BH94', 'https://drive.google.com/file/d/1nUqKwOo4jvsQrn_Do_YoABcF1iRov5wH/view?usp=sharing', 'https://drive.google.com/open?id=1Jh5kkkSV0SCsSXOd5rk5fLcp9DqsFXal', 'https://docs.google.com/file/d/1XbB6u20L_xDwoxtd6oAkx5BL2hUdf8MU/view', 'https://docs.google.com/file/d/16X4BqKyjnnr3m0gFUT81hA0cBmp6MFzP/view', 'https://docs.google.com/file/d/1g7XNqyc6hy5O9uEGR2aV-JNsUchEXrMt/view', 'https://docs.google.com/file/d/1VzI1UR3zyj1FNRSncWW0N69Ukw7VvsT0/view', 'https://docs.google.com/file/d/1Y0jYqKJ13Wh8v1E2NO75H-VR4bFQV3-3/view', 'https://docs.google.com/file/d/1Zl5unRfHp7z9GgsqCUM8am_yf9MsK05l/view', 'https://docs.google.com/file/d/1Mh3IK56MdgBB7Vz2JuUph5Z_uXWf0eWP/view', 'https://docs.google.com/file/d/11quQWd9v5MRH4Xg2wqRe6nySuYGl8Mpd/view', 'https://docs.google.com/file/d/1windzKHgIkQ_HSkcLrf0cYc1oiyjPIYV/view', 'https://docs.google.com/file/d/1wzS3gxd8SK3yJAyntx_Tb-nbN8ap0Bxz/view', 'https://docs.google.com/file/d/1goREH35FYmoWWWf-aWbk_ED-vhmJPPQO/view', 'https://docs.google.com/file/d/1SYQ6N_EIu5we83gs6pMV7ByMkjnAHLBa/view']"
https://www.fi.unju.edu.ar/servicios/biblioteca.html,"['https://www.facebook.com/bibliotecafacultadingenieria.unju', 'https://docs.google.com/forms/d/e/1FAIpQLScXXsJbvyXF6aeB7jNp8lq25ge0lngG8M1R5hxoR9RtACJhzw/viewform', 'https://docs.google.com/forms/d/e/1FAIpQLSc8bu36E8jvWxQEqSOR9-50Uy6z1ZCOE62d0ZPcJmnvWzGBNg/viewform', 'https://drive.google.com/file/d/1iTHQcruXG_1jI5uTjpwXLTvV3DOvCL3Q/view?usp=sharing', 'https://drive.google.com/file/d/15Hlfr978GnzlDniN5kNOo5NXdUlGCjYn/view?usp=sharing', 'https://drive.google.com/file/d/1yUuDz_kvk4Fc5ZIp8itQmWly9cKUIzv_/view?usp=sharing', 'https://drive.google.com/file/d/1A2WT319gb46ix4lYf4d9xRzjqTLTYiG6/view?usp=sharing', 'https://drive.google.com/file/d/1cKUrhv6V8i-nwIOTjEBy7FTlFLxt_urz/view?usp=sharing', 'https://drive.google.com/file/d/1gs5Y2CVdocNW5DcTp5tmLPasHsLJu9in/view?usp=sharing', 'https://drive.google.com/file/d/1dIQqP7vWJNTrmuxaz3B8JIWUngbjSkqc/view?usp=sharing', 'https://drive.google.com/file/d/1Oay9O9eMDM9CKqm1AAbKd_AdX9DkaxjO/view?usp=sharing', 'https://drive.google.com/file/d/1dKy-WcieEA3atmVUVsiZCWY2eFfInSKw/view?usp=sharing', 'https://drive.google.com/file/d/1e91vRzpxUuJXyvaVoxOGeETAcPXrNGiw/view?usp=sharing', 'https://drive.google.com/file/d/12sx3ywaBHYaoVpMdRrr1xKiP39gRXSw0/view?usp=sharing', 'https://drive.google.com/file/d/18DSOMcV8ybDxZDkVd6gd9U0mhij3rwTX/view?usp=sharing', 'https://drive.google.com/file/d/1_Gz4DZy8EeCtw1dZA9gwYObFJn6mf9fP/view?usp=sharing', 'https://drive.google.com/file/d/1HEDeZWyRjeSovw2uCAzTwxD2SeOruhmr/view?usp=sharing', 'https://drive.google.com/file/d/1IJ_d9l-OG4PMwx6fo6oUIQtEC5-oXzNx/view?usp=sharing', 'https://drive.google.com/file/d/17DoSt83CVv51RzFFKE7hwNtcY3QIpbir/view?usp=sharing', 'https://drive.google.com/file/d/1-DiOfyFkFpVFJB8kgeXTx9kry37BwAQ6/view?usp=sharing', 'https://www.fi.unju.edu.ar/biblioteca_fi/Novedades-Bibliograficas-2017.pdf', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//Biblioteca-FI.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-1.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-10.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-11.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-12.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-13.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-14.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-15.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-16.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-2.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-3.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-4.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-5.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-6.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-7.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-8.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-9.jpg', 'https://www.fi.unju.edu.ar/images/biblioteca-fiunju//biblio-home.jpg']"
https://www.fi.unju.edu.ar/noticias/historial.html,"['https://www.fi.unju.edu.ar/alumnos-noticias/3521-mesa-especial-mecanica-y-mecanismos.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/alumnos-noticias/3520-mesa-especial-investigacion-operativa-ing-industrial.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/alumnos-noticias/3519-mesa-especial-bioingenieria.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/alumnos-noticias/3518-mesa-especial-alteracion-hidrotermal.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/alumnos-pasantias/3517-pasantia-msj.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=5', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=10', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=15', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=20', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=25', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=30', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=35', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=40', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=45', 'https://www.fi.unju.edu.ar/noticias/historial.html?start=620']"
https://www.fi.unju.edu.ar/noticias/categorias.html,"['https://www.fi.unju.edu.ar/alumnos-noticias/30-noticias-becas.html', 'https://www.fi.unju.edu.ar/aulas-virtuales-es.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos.html', 'https://www.fi.unju.edu.ar/noticias/categorias/27-noticias-secadm.html', 'https://www.fi.unju.edu.ar/noticias-generales.html', 'https://www.fi.unju.edu.ar/noticias-generales/75-sadio.html', 'https://www.fi.unju.edu.ar/cafi.html', 'https://www.fi.unju.edu.ar/unju.html', 'https://www.fi.unju.edu.ar/noticias/categorias/41-cegfi.html', 'https://www.fi.unju.edu.ar/sistema-de-tutorias.html', 'https://www.fi.unju.edu.ar/cinefi.html', 'https://www.fi.unju.edu.ar/codinoa.html', 'https://www.fi.unju.edu.ar/noticias/categorias/38-noticias-nodocentes.html', 'https://www.fi.unju.edu.ar/noticias/categorias/54-secyp-fi.html', 'https://www.fi.unju.edu.ar/noticias/categorias/16-secyp-fi/capacitaciones.html', 'https://www.fi.unju.edu.ar/extensiones-aulicas.html', 'https://www.fi.unju.edu.ar/extension-aulica-lgsm-fi.html', 'https://www.fi.unju.edu.ar/novedades-secyt.html', 'https://www.fi.unju.edu.ar/novedades-secyt/docentes-investigadores.html', 'https://www.fi.unju.edu.ar/historias-entrevistas.html', 'https://www.fi.unju.edu.ar/noticias/categorias/12-noticias-carreras.html', 'https://www.fi.unju.edu.ar/noticias/categorias/14-noticias-carreras/noticias-geologia.html', 'https://www.fi.unju.edu.ar/noticias/categorias/72-elecciones.html', 'https://www.fi.unju.edu.ar/ingresantes-noticias.html']"
https://www.fi.unju.edu.ar/carreras/carreras-de-grado.html,"['https://www.fi.unju.edu.ar/carreras/carreras-de-grado.html?tmpl=component&print=1', 'https://drive.google.com/file/d/1-tNaxAYGR7YCGluEXZSJcAzuqUDDDmCm/view?usp=sharing', 'https://drive.google.com/file/d/1LCYLcgU2Nqro0Mbzd6vWQ7DwOAp0V1j1/view?usp=sharing', 'https://drive.google.com/file/d/1xt9ZMZsjVKXFKL4jKA7gTNId0ne8mzK4/view?usp=sharing', 'https://drive.google.com/file/d/1yveiHbez4WV2n5vHaAhbKwLaD9mNXzwP/view?usp=sharing', 'https://drive.google.com/file/d/1W205rYJbilrK0IfVoZ8SY7QvrkUhIz8P/view?usp=sharing', 'https://drive.google.com/file/d/1fUJKKPbQfz1d-Byg5mkP1Naf-iDyAQy9/view?usp=sharing', 'https://drive.google.com/file/d/1x6RlnmTZSIF_XrY8jxw4uDqlikuZbTiA/view?usp=sharing', 'https://drive.google.com/file/d/1m-AJKU2MlkTAoeiYPJPuKE6oSmxbvU1u/view?usp=sharing']"
https://www.fi.unju.edu.ar/perfil-y-alcance-ing-quimica,['https://www.fi.unju.edu.ar/perfil-y-alcance-ing-quimica.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/perfil-y-alcance-ing-de-minas,"['https://www.fi.unju.edu.ar/perfil-y-alcance-ing-de-minas.html?tmpl=component&print=1', 'https://www.fi.unju.edu.ar/materias-optativas-ingminas']"
https://www.fi.unju.edu.ar/perfil-y-alcance-ing-industrial,['https://www.fi.unju.edu.ar/perfil-y-alcance-ing-industrial.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/perfil-y-alcance-ing-informatica,['https://www.fi.unju.edu.ar/perfil-y-alcance-ing-informatica.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/perfil-y-alcance-lic-en-sistemas,"['https://www.fi.unju.edu.ar/perfil-y-alcance-lic-en-sistemas.html?tmpl=component&print=1', 'https://drive.google.com/file/d/10s47uqfZnjvr6wv3u3zyx0u4BVHqVBVp/view?usp=sharing']"
https://www.fi.unju.edu.ar/perfil-y-alcance-lic-en-tecn-de-los-alimentos,['https://www.fi.unju.edu.ar/perfil-y-alcance-lic-en-tecn-de-los-alimentos.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/perfil-y-alcance-lic-en-cs-geologicas,['https://www.fi.unju.edu.ar/perfil-y-alcance-lic-en-cs-geologicas.html?tmpl=component&print=1']
